App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size1,,
The Simpsons™: Tapped Out,FAMILY,4.3,636995,49M,10000000,Free,0,Teen,Casual,31-07-2018,4.34.0,4.0.3 and up,49M,,
Plants vs. Zombies™ 2,FAMILY,4.4,567632,15M,10000000,Free,0,Everyone 10+,Casual,12-06-2018,6.8.1,4.1 and up,15M,,
Star Wars™: Galaxy of Heroes,FAMILY,4.5,1461698,67M,10000000,Free,0,Everyone 10+,Role Playing,21-05-2018,0.12.334385,4.1 and up,67M,,
Dungeon Keeper,FAMILY,4,69574,45M,500000,Free,0,Everyone 10+,Strategy,24-05-2018,1.8.91,4.1 and up,45M,,
Lost Journey (Dreamsky),GAME,4.5,32344,29M,1000000,Paid,1,Everyone,Adventure,21-10-2016,1.3.12,3.0 and up,29M,,
TETRIS,FAMILY,4,199808,57M,10000000,Free,0,Everyone,Puzzle,14-06-2018,3.0.10,3.0 and up,57M,,
NBA JAM by EA SPORTS™,FAMILY,4.3,56444,43M,500000,Paid,5,Everyone,Sports;Action & Adventure,08-02-2017,04.00.40,2.3 and up,43M,,
EA Plus,TRAVEL_AND_LOCAL,2.5,12,12M,1000,Free,0,Everyone,Travel & Local,03-11-2017,1.4,4.0.3 and up,12M,,
TETRIS Blitz,FAMILY,4.4,201631,96M,5000000,Free,0,Everyone,Puzzle,01-06-2018,4.4.4,4.1 and up,96M,,
POGO Games,FAMILY,3.8,32600,26M,1000000,Free,0,Everyone,Casual,22-02-2017,1.4.10,4.1 and up,26M,,
SW Battlefront Companion,FAMILY,4.4,93870,79M,1000000,Free,0,Everyone,Strategy,03-02-2016,1.0.6,4.0 and up,79M,,
Bejeweled Blitz,FAMILY,4.2,222664,98M,10000000,Free,0,Everyone,Puzzle,01-08-2018,2.6.0.125,4.0.3 and up,98M,,
Peggle Blast,GAME,4.1,166251,19M,5000000,Free,0,Everyone,Card,11-12-2017,2.16.0,4.0.3 and up,19M,,
Heroes of Dragon Age,GAME,4.2,70389,28M,1000000,Free,0,Teen,Action,09-05-2018,5.3.1,2.3.3 and up,28M,,
SCRABBLE,GAME,3.9,172281,50M,5000000,Free,0,Everyone,Word,01-08-2018,5.27.0.729,4.1 and up,50M,,
Asphalt Xtreme: Rally Racing,GAME,4.5,567984,39M,10000000,Free,0,Everyone,Racing,16-07-2018,1.7.3b,4.0.3 and up,39M,,
FIFA 16 Soccer,SPORTS,4.1,820577,30M,10000000,Free,0,Everyone,Sports,25-01-2017,3.3.118003,4.4 and up,30M,,
League of Stickman 2018- Ninja Arena PVP(Dreamsky),GAME,4.4,32496,99M,1000000,Paid,1,Teen,Action,03-07-2018,5.3.3,2.3 and up,99M,,
Modern Combat 5: eSports FPS,GAME,4.3,2903386,58M,100000000,Free,0,Mature 17+,Action,24-07-2018,3.2.1c,4.0 and up,58M,,
Mass Effect: Andromeda APEX HQ,GAME,3.4,4490,92M,100000,Free,0,Everyone 10+,Action,21-09-2017,1.18.1,4.1 and up,92M,,
Mirror’s Edge™ Companion,GAME,3.4,1995,43M,100000,Free,0,Everyone,Action,28-06-2016,1.2.2,4.4 and up,43M,,
Stickman Legends: Shadow Wars,GAME,4.4,38419,100M,1000000,Paid,1,Everyone 10+,Action,03-08-2018,2.3.24,4.1 and up,100M,,
MLB Perfect Inning 2018,SPORTS,4.2,42767,72M,1000000,Free,0,Everyone,Sports,26-07-2018,2.0.5,4.3 and up,72M,,
Gear.Club - True Racing,GAME,4.4,140658,37M,1000000,Free,0,Everyone,Racing,01-08-2018,1.21.2,4.3 and up,37M,,
Plants vs. Zombies™ Watch Face,FAMILY,3.5,33178,3.1M,1000000,Free,0,Everyone,Casual,02-02-2015,1.0.5,4.3 and up,3.1M,,
Real Football,SPORTS,4.1,585564,33M,10000000,Free,0,Everyone,Sports,01-06-2018,1.5.0,4.0.3 and up,33M,,
Typical EA Game,FAMILY,4.6,33,3.3M,100,Free,0,Everyone,Casual,18-11-2017,1,4.0 and up,3.3M,,
EB Mobile,FAMILY,1.7,1172,5.6M,10000,Free,0,Everyone,Education,09-10-2017,1.1.2,4.1 and up,5.6M,,
EB Events,TRAVEL_AND_LOCAL,3.3,97,16M,10000,Free,0,Everyone,Travel & Local,27-01-2016,1.6,4.0 and up,16M,,
i am EB,PHOTOGRAPHY,5,1,5.4M,10,Free,0,Teen,Photography,01-02-2017,1,4.1 and up,5.4M,,
EB-Link,BUSINESS,4.8,6,11M,100,Free,0,Everyone,Business,07-06-2018,1.2.7,4.2 and up,11M,,
Debra Care Conference,BUSINESS,0,0,30M,50,Free,0,Everyone,Business,15-06-2018,5.29.02,5.0 and up,30M,,
Exchange Bank - EB Mobile,FINANCE,4.6,8,31M,1000,Free,0,Everyone,Finance,02-05-2018,18.1.79,5.0 and up,31M,,
TANGEDCO Mobile App (Official),BUSINESS,3.3,2915,3.3M,500000,Free,0,Everyone,Business,03-11-2017,1.0.2,4.4 and up,3.3M,,
EB-TV,SPORTS,0,6,30M,1000,Free,0,Everyone,Sports,25-05-2018,2.2.1,4.4 and up,30M,,
Free E B Garamond Cool Font,PERSONALIZATION,4.2,410,6.1M,100000,Free,0,Everyone,Personalization,20-04-2018,33,4.0.3 and up,6.1M,,
EB Kit,BUSINESS,0,4,5.2M,100,Free,0,Everyone,Business,15-05-2018,1.2,4.1 and up,5.2M,,
Epson iProjection,PRODUCTIVITY,3.5,3930,18M,1000000,Free,0,Everyone,Productivity,22-03-2018,3.0.0,4.0 and up,18M,,
TN e Sevai TN EB Bill Patta Citta EC Birth All Hub,SOCIAL,3.7,23,16M,5000,Free,0,Everyone,Social,26-04-2018,1,4.1 and up,16M,,
EB Scanner,PRODUCTIVITY,5,9,25M,50,Free,0,Everyone,Productivity,11-02-2018,1.7.8,4.0.3 and up,25M,,
TNEB Bill Online Payment (Tamil),SOCIAL,0,7,2.3M,5000,Free,0,Teen,Social,13-07-2018,2,4.0.3 and up,2.3M,,
EB Demo for Android,FAMILY,0,0,13M,10,Free,0,Teen,Entertainment,17-05-2017,1,4.1 and up,13M,,
Mental Hospital:EB 2 Lite,GAME,4.1,5341,8.8M,100000,Free,0,Teen,Action,30-04-2014,1,4.0 and up,8.8M,,
EB Annual Meetings,BOOKS_AND_REFERENCE,3.5,11,15M,1000,Free,0,Everyone,Books & Reference,13-04-2018,9.4.7.6,4.0 and up,15M,,
UP EB Bill Payment & Details,SOCIAL,5,3,2.4M,50,Free,0,Teen,Social,11-07-2018,2,4.0 and up,2.4M,,
EB-Banking (ersetzt),FINANCE,0,24,70M,1000,Free,0,Everyone,Finance,18-04-2018,17.25.11,4.1 and up,70M,,
Tamilnadu EB Online Payment,FINANCE,3.7,155,3.9M,100000,Free,0,Everyone,Finance,30-07-2018,1.0.0,4.0.3 and up,3.9M,,
Online Kerala EB Bill Pay,FINANCE,4,37,3.9M,5000,Free,0,Everyone,Finance,16-11-2017,1.0.0,4.0.3 and up,3.9M,,
EB Remote Deposit,BUSINESS,0,0,9.0M,10,Free,0,Everyone,Business,10-05-2018,5.1,4.1 and up,9.0M,,
EB-Chat – For my Events,EVENTS,0,2,21M,10,Free,0,Teen,Events,16-11-2017,1.4,3.0 and up,21M,,
?????flix,FAMILY,4.2,1111,7.3M,100000,Free,0,Everyone,Entertainment,05-06-2018,3.6.1,4.1 and up,7.3M,,
TNEB Quick Pay Easy,FINANCE,4.5,28,1.4M,10000,Free,0,Teen,Finance,29-01-2018,1,3.0 and up,1.4M,,
TNEB,BUSINESS,3.8,1777,948k,100000,Free,0,Everyone,Business,18-05-2014,1,2.2 and up,948k,,
TNEB Bill Checker / TNEB Bill Status,FINANCE,2.5,2,5.0M,1000,Free,0,Everyone,Finance,03-03-2018,2,4.0.3 and up,5.0M,,
Skin Disease,BEAUTY,4,1,2.2M,100,Free,0,Everyone,Beauty,30-08-2017,1,2.2 and up,2.2M,,
Bihar Land Records - RoR and EB Quick Pay,TOOLS,4,8,2.2M,1000,Free,0,Everyone,Tools,07-08-2018,1.0.1,5.0 and up,2.2M,,
TNEB Reading,TOOLS,4.1,28,2.5M,10000,Free,0,Everyone,Tools,19-10-2017,1.3,4.1 and up,2.5M,,
Eb & flow Yoga Studio,HEALTH_AND_FITNESS,0,0,7.3M,10,Free,0,Everyone,Health & Fitness,09-07-2018,4.2.2,4.1 and up,7.3M,,
Audiowalk EB,TRAVEL_AND_LOCAL,0,0,90M,10,Free,0,Everyone,Travel & Local,30-06-2018,1.0.1,4.2 and up,90M,,
RPG ?????? ???? ??????,FAMILY,3.4,159,3.1M,1000,Paid,11,Teen,Role Playing,26-04-2018,2.12,2.3 and up,3.1M,,
Tamilnadu Electricity Info,TOOLS,3.6,216,811k,10000,Free,0,Everyone,Tools,09-11-2014,2,1.0 and up,811k,,
Punjab Online - Land Records • EB Bill Pay • RC/DL,TOOLS,3.4,16,4.0M,5000,Free,0,Everyone,Tools,07-08-2018,1,5.0 and up,4.0M,,
"energyly (TNEB,BESCOM,MH,DL..)",TOOLS,3.9,627,4.1M,10000,Free,0,Everyone,Tools,21-02-2017,6,4.0 and up,4.1M,,
Paraglider Dashboard,SPORTS,4.6,549,2.8M,50000,Free,0,Everyone,Sports,03-03-2018,2.1.4,4.0 and up,2.8M,,
Exército Brasileiro,PRODUCTIVITY,4.7,1730,16M,100000,Free,0,Everyone,Productivity,01-02-2018,1.5,4.1 and up,16M,,
TN Electricity (TNEB),LIFESTYLE,3.9,73,3.8M,10000,Free,0,Everyone,Lifestyle,21-12-2016,8,2.3 and up,3.8M,,
Electrician Calculator Pro,TOOLS,3.9,47,270k,1000,Paid,15,Everyone,Tools,03-06-2014,3.1,1.6 and up,270k,,
"Call Blocker - Blacklist, SMS Blocker",COMMUNICATION,4.2,30350,3.7M,1000000,Free,0,Everyone,Communication,16-01-2018,10.0.0,4.1 and up,3.7M,,
EC - AP & Telangana,BOOKS_AND_REFERENCE,3.5,10,3.0M,5000,Free,0,Everyone,Books & Reference,10-11-2017,1,4.0.3 and up,3.0M,,
TN EC Online New,SOCIAL,0,7,2.3M,1000,Free,0,Teen,Social,21-07-2018,2.1,4.0 and up,2.3M,,
"TN Patta, Chitta, EC",TOOLS,4.1,633,3.8M,100000,Free,0,Everyone,Tools,21-10-2016,6.7,2.3 and up,3.8M,,
TN Patta Chitta EC Info,TOOLS,4.2,1611,2.7M,100000,Free,0,Everyone,Tools,06-08-2018,5,4.4 and up,2.7M,,
EC music dictionary,TOOLS,4.4,20,2.2M,500,Paid,2,Everyone,Tools,29-12-2014,2.1,3.0 and up,2.2M,,
EC Security,LIFESTYLE,4.5,13,28M,1000,Free,0,Everyone,Lifestyle,09-05-2017,1.17.0.0,2.3.3 and up,28M,,
TN Patta Citta & EC,BOOKS_AND_REFERENCE,3.8,48,1.5M,10000,Free,0,Everyone,Books & Reference,27-03-2018,1,3.0 and up,1.5M,,
EC - Encumbrance Search - telangana state,BUSINESS,3.4,45,5.5M,10000,Free,0,Everyone,Business,18-06-2017,1,2.3 and up,5.5M,,
Ec Solutions Mobile,BUSINESS,0,0,4.0M,10,Free,0,Everyone,Business,20-11-2016,1.02,4.1 and up,4.0M,,
Encumbrance Certificate - (Obsolete),BUSINESS,3.9,184,48k,50000,Free,0,Everyone,Business,12-08-2014,1.1,2.3 and up,48k,,
"My Handbook : EE, EC, EI, E&T, EEE, EECS",FAMILY,4.5,3776,7.7M,100000,Free,0,Everyone,Education,24-07-2017,8.07.021,4.0 and up,7.7M,,
ec-Work,PRODUCTIVITY,0,3,26M,100,Free,0,Everyone,Productivity,09-07-2018,1.12,5.0 and up,26M,,
ec.tv,LIFESTYLE,0,0,8.6M,50,Free,0,Everyone,Lifestyle,11-11-2016,1,4.1 and up,8.6M,,
EC-HRV test,SPORTS,3,9,4.3M,1000,Free,0,Everyone,Sports,26-07-2018,3.9.13,4.4 and up,4.3M,,
EC MANAGER,VIDEO_PLAYERS,0,2,17M,100,Free,0,Everyone,Video Players & Editors,13-06-2018,8.3.13.6,4.1 and up,17M,,
Barry EC,TOOLS,4.1,14,3.8M,1000,Free,0,Everyone,Tools,18-12-2017,1.278.0037,2.3.3 and up,3.8M,,
New Holland Agriculture T5 EC,PRODUCTIVITY,4.6,12,15M,1000,Free,0,Everyone,Productivity,24-02-2017,1.2,4.0.3 and up,15M,,
tv-ec,FAMILY,0,1,3.4M,50,Free,0,Everyone,Entertainment,07-04-2018,8.1,4.0.3 and up,3.4M,,
EC Taximeter,PRODUCTIVITY,3.9,162,5.0M,10000,Free,0,Everyone,Productivity,14-05-2018,3.0.21,4.0 and up,5.0M,,
Walk Freely (Ec Shlire),TOOLS,4.7,62,2.3M,1000,Free,0,Everyone,Tools,13-11-2017,1.1.3,4.1 and up,2.3M,,
EC Apps List,TOOLS,4.5,2,1.6M,100,Free,0,Everyone,Tools,12-02-2015,1.3,4.0 and up,1.6M,,
AP Stamps and Registration,BOOKS_AND_REFERENCE,3.4,82,2.7M,10000,Free,0,Everyone,Books & Reference,27-03-2018,2,3.0 and up,2.7M,,
EC Calgary,FAMILY,5,6,8.1M,100,Free,0,Teen,Education,26-06-2018,3.8.0,4.1 and up,8.1M,,
Victoria EC,TOOLS,5,5,3.8M,500,Free,0,Everyone,Tools,30-03-2018,1.283.0037,2.3.3 and up,3.8M,,
EC SPORTS,SPORTS,5,1,6.3M,10,Free,0,Everyone,Sports,26-05-2015,4.1.1,2.3.3 and up,6.3M,,
EC??×????,LIFESTYLE,4,576,7.4M,50000,Free,0,Everyone,Lifestyle,07-06-2018,1.0.2,4.0 and up,7.4M,,
EC Designer 2.0,TOOLS,0,0,12M,50,Free,0,Everyone,Tools,09-07-2018,0.0.44,4.0 and up,12M,,
Arrayanes EC,LIFESTYLE,0,2,7.9M,100,Free,0,Everyone,Lifestyle,27-06-2018,3.5,4.4 and up,7.9M,,
EC Reps,BUSINESS,4,1,5.4M,100,Free,0,Everyone,Business,15-03-2017,1.1,4.0 and up,5.4M,,
EC QR,PRODUCTIVITY,0,0,4.0M,10,Free,0,Everyone,Productivity,24-07-2018,1.0.2,4.1 and up,4.0M,,
EC Tax,FINANCE,4.9,8,3.1M,500,Free,0,Everyone,Finance,09-02-2018,1.2,4.0.3 and up,3.1M,,
EC Fairgrounds,FAMILY,5,3,5.5M,500,Free,0,Everyone,Entertainment,13-07-2018,erie1.3.23.42-release,4.4 and up,5.5M,,
CompactiMa EC pH Calibration,BOOKS_AND_REFERENCE,0,0,8.4M,100,Free,0,Everyone,Books & Reference,22-12-2016,1.1.2,4.1 and up,8.4M,,
Kiamichi EC,TOOLS,4.6,7,3.9M,1000,Free,0,Everyone,Tools,23-02-2018,1.283.0037,2.3.3 and up,3.9M,,
EC Games Datecs,SPORTS,0,76,329k,10000,Free,0,Everyone,Sports,12-02-2016,4.4,2.1 and up,329k,,
TN Patta /Chitta /EC New,SOCIAL,4.8,5,3.0M,100,Free,0,Teen,Social,20-07-2018,1,4.0 and up,3.0M,,
HOLSTON EC,TOOLS,4.1,7,4.2M,1000,Free,0,Everyone,Tools,23-01-2018,1.278.0037,2.3.3 and up,4.2M,,
FILL EC,BUSINESS,4.1,13,3.8M,100,Free,0,Everyone,Business,23-04-2018,1,4.0.3 and up,3.8M,,
Marítimo EC,TOOLS,0,1,5.3M,10,Free,0,Everyone,Tools,14-02-2018,1.9.8,4.0 and up,5.3M,,
GATE Syllabus for EC 2018 & Notifications,FAMILY,4.7,23,4.3M,1000,Free,0,Everyone,Education,28-08-2017,1.3,4.4 and up,4.3M,,
EC Mover,GAME,5,5,4.6M,10,Free,0,Everyone,Racing,01-08-2018,1.11,4.0.3 and up,4.6M,,
SCS eC,PRODUCTIVITY,4.4,7,17M,100,Free,0,Everyone,Productivity,21-10-2016,1.0.1,4.1 and up,17M,,
My EF,FAMILY,3.3,4114,14M,100000,Free,0,Everyone,Education,10-07-2018,3.29,4.2 and up,14M,,
EF Mentor: Words,FAMILY,4,403,39M,50000,Free,0,Teen,Education,30-07-2018,1.7.0.00115,4.1 and up,39M,,
EF Smart English for Phone,FAMILY,3.5,208,13M,10000,Free,0,Everyone,Education,29-06-2018,1.2.1,4.4 and up,13M,,
My EF Center,FAMILY,2.8,89,35M,10000,Free,0,Everyone,Education,23-07-2018,1.10.0,4.4 and up,35M,,
EF Mentor: Sounds,FAMILY,0,19,6.9M,5000,Free,0,Everyone,Education,16-08-2017,1.0.1.00613,4.1 and up,6.9M,,
EF English Live Business,FAMILY,3.6,496,14M,100000,Free,0,Everyone,Education,04-05-2018,2.0.1,4.4 and up,14M,,
EF Classroom,FAMILY,3.2,190,23M,50000,Free,0,Everyone,Education,23-07-2018,3.0.0.2927,5.0 and up,23M,,
EF English Live for phone,FAMILY,3.6,2210,15M,100000,Free,0,Everyone,Education,24-07-2018,3.1.0,5.0 and up,15M,,
EF Smart English,FAMILY,3.7,150,11M,5000,Free,0,Everyone,Education,11-06-2018,1.6.0,4.4 and up,11M,,
EF English Live Business Tablet,FAMILY,3.3,279,14M,10000,Free,0,Everyone,Education,25-12-2017,1.6.6,4.4 and up,14M,,
EF English Live for tablets,FAMILY,3.1,1242,14M,50000,Free,0,Everyone,Education,24-04-2018,1.7.0,4.4 and up,14M,,
EF Par?nts,FAMILY,4.1,435,17M,50000,Free,0,Everyone,Education,21-06-2018,3.1.0,4.1 and up,17M,,
EF Teacher,FAMILY,3.1,16,17M,1000,Free,0,Everyone,Education,19-04-2018,1.6,4.1 and up,17M,,
English Bite,FAMILY,3.5,268,9.8M,10000,Free,0,Everyone,Education,25-01-2016,1.3.0,4.0 and up,9.8M,,
EF/VR – VR Tours of EF Schools,FAMILY,3.6,17,15M,1000,Free,0,Teen,Education,15-09-2015,1.0.05,4.0 and up,15M,,
EF Events,EVENTS,5,7,4.4M,100,Free,0,Teen,Events,05-10-2017,Varies with device,Varies with device,4.4M,,
EF Go Ahead Tour Companion,TRAVEL_AND_LOCAL,2.3,23,43M,1000,Free,0,Everyone,Travel & Local,18-06-2018,3.0.7,4.4 and up,43M,,
EF Summits,TRAVEL_AND_LOCAL,0,0,19M,100,Free,0,Everyone,Travel & Local,20-05-2018,1.1.3,4.4 and up,19M,,
EF-myHR,FINANCE,2.9,26,36M,1000,Free,0,Everyone,Finance,21-02-2018,1.0.38,4.0 and up,36M,,
EF Spelling Bee,FAMILY,3,2,9.4M,500,Free,0,Everyone,Education;Education,12-10-2017,1.2.2,4.3 and up,9.4M,,
Education First FCU Mobile,FINANCE,2.9,204,29M,10000,Free,0,Everyone,Finance,09-05-2018,18.1.79,5.0 and up,29M,,
Travelmoji,FAMILY,3.9,13,10M,500,Free,0,Everyone,Education,24-06-2016,2,4.3 and up,10M,,
EF Forms,BUSINESS,5,2,23M,50,Free,0,Everyone,Business,24-07-2018,1.29,4.4 and up,23M,,
EFAmbassador,FAMILY,0,5,10M,100,Free,0,Everyone,Education,10-07-2018,1.2,5.0 and up,10M,,
Agenda EF,FAMILY,3.4,79,33M,5000,Free,0,Everyone,Education,27-05-2015,1.03,3.0 and up,33M,,
EF App,BUSINESS,5,8,20M,100,Free,0,Everyone,Business,23-01-2017,1.0.5,4.4 and up,20M,,
EF Lens Simulator,PHOTOGRAPHY,0,2,33M,100,Paid,10,Everyone,Photography,27-02-2017,2.8.3.1,2.2 and up,33M,,
EF Coach,HEALTH_AND_FITNESS,4.8,17,14M,500,Free,0,Everyone,Health & Fitness,12-03-2018,1.1.1,4.4 and up,14M,,
e-Docente EI/anos iniciais EF,FAMILY,0,2,2.3M,1000,Free,0,Everyone,Education,22-05-2018,1.0.0,4.1 and up,2.3M,,
EF Universe: Endless Battle,FAMILY,4.2,5,54M,50,Free,0,Teen,Role Playing,31-07-2018,4541.25.51,4.1 and up,54M,,
[EF]ShoutBox,COMMUNICATION,0,3,2.5M,100,Free,0,Teen,Communication,07-08-2018,Build 54,4.0.3 and up,2.5M,,
EF Catalogues · Kataloge,BUSINESS,0,15,4.3M,500,Free,0,Everyone,Business,21-09-2016,1.0.1 (1.5.1),4.0 and up,4.3M,,
EF Staff,PRODUCTIVITY,0,0,11M,100,Free,0,Everyone,Productivity,08-05-2018,1.2,4.2 and up,11M,,
EF Academy,HEALTH_AND_FITNESS,5,4,15M,50,Free,0,Everyone,Health & Fitness,23-03-2018,7.7.3,4.1 and up,15M,,
Financial Calculator Pro EF,FINANCE,4.3,634,2.0M,50000,Free,0,Everyone,Finance,04-10-2013,2.1.0.9,2.1 and up,2.0M,,
Carrier Landings Pro,FAMILY,4.6,5969,31M,10000,Paid,13,Everyone,Simulation,29-06-2018,4.2.4,4.1 and up,31M,,
EF Financial Control Free,FINANCE,4.4,58,3.7M,10000,Free,0,Everyone,Finance,06-05-2018,1.9.0,4.0.3 and up,3.7M,,
????? ?????? | ??? ???? ?? ????? ??????,NEWS_AND_MAGAZINES,4.8,311,14M,5000,Free,0,Everyone 10+,News & Magazines,15-07-2018,2.9.19a,4.2 and up,14M,,
Diário Escola Mestres EF,FAMILY,0,11,6.6M,1000,Free,0,Everyone,Education,31-07-2018,3.0.18 Fundamental,4.0 and up,6.6M,,
EF Jumper,GAME,0,4,5.1M,100,Free,0,Everyone,Arcade,13-07-2017,Build 12,2.2 - 7.1.1,5.1M,,
StudyLock - Education First,PARENTING,4.1,27,4.6M,1000,Free,0,Everyone,Parenting,12-10-2017,1.13,4.1 and up,4.6M,,
E.F.JUVENTUD MADRID,SPORTS,0,3,5.3M,100,Free,0,Everyone,Sports,13-07-2017,1.1,4.0.3 and up,5.3M,,
English Conversation Courses,FAMILY,4.6,22165,6.8M,1000000,Free,0,Everyone,Education,28-06-2018,4.1806.3,4.0 and up,6.8M,,
Equestria Girls,FAMILY,4.3,392819,53M,10000000,Free,0,Everyone,Role Playing;Action & Adventure,22-07-2016,37893,4.0 and up,53M,,
eG Monitor,PRODUCTIVITY,4.6,8,7.5M,100,Free,0,Everyone,Productivity,27-07-2018,2.0.7,4.1 and up,7.5M,,
E.G. Chess Free,GAME,4,505,23M,10000,Free,0,Everyone,Board,06-12-2014,1.0.28,2.3 and up,23M,,
"EG SIM CARD (EGSIMCARD, ?????)",BUSINESS,2.9,322,1.5M,50000,Free,0,Everyone,Business,28-03-2017,2.13,2.2 and up,1.5M,,
EG-Boost,BUSINESS,4.1,25,2.4M,1000,Free,0,Everyone,Business,27-11-2017,7,2.3.3 and up,2.4M,,
EG Mantenimiento,BUSINESS,0,1,25M,50,Free,0,Teen,Business,30-05-2018,0.0.3,4.1 and up,25M,,
EG CrossPad - ASPECT4,BUSINESS,0,4,30M,1000,Free,0,Everyone,Business,03-07-2018,1.6.07,4.1 and up,30M,,
EG Player,FAMILY,0,1,13M,100,Free,0,Everyone,Entertainment,20-12-2017,Final,4.0 and up,13M,,
Bee Mobile EG,FINANCE,4.2,883,6.5M,100000,Free,0,Everyone,Finance,05-05-2018,3.1.9,4.0 and up,6.5M,,
EG,PRODUCTIVITY,0,3,4.4M,100,Free,0,Everyone,Productivity,01-07-2016,4.2,4.0.3 and up,4.4M,,
E.G. Chess,GAME,4.3,56,23M,1000,Paid,1,Everyone,Board,06-12-2014,1.0.28,2.3 and up,23M,,
EG SIM CARD (EGSIMCARD),TRAVEL_AND_LOCAL,4.4,105,5.0M,10000,Free,0,Everyone,Travel & Local,02-05-2018,2.5,2.3 and up,5.0M,,
EG Retail,BUSINESS,2.4,29,16M,500,Free,0,Everyone,Business,05-07-2018,2.2.1335,4.1 and up,16M,,
EG Movi,TOOLS,4.2,40,7.4M,1000,Free,0,Everyone,Tools,12-05-2017,0.9.1,3.2 and up,7.4M,,
EG Groups,EVENTS,0,0,1.1M,10,Free,0,Everyone,Events,15-10-2017,1.0.0,4.0 and up,1.1M,,
EG Way Life,SOCIAL,0,0,1.1M,50,Free,0,Everyone,Social,27-04-2016,1,4.1 and up,1.1M,,
EG Tax Service,FINANCE,0,1,38M,100,Free,0,Everyone,Finance,23-04-2018,1.0.0,4.1 and up,38M,,
Energenie EG-PM1W Setup Wizard,TOOLS,3.1,17,523k,1000,Free,0,Everyone,Tools,10-10-2014,1.8 (2014-10-10 11:10:51 +0400),2.2 and up,523k,,
qEG APP / Química EG SRL,TOOLS,0,0,118k,10,Free,0,Everyone,Tools,24-07-2018,1,4.0 and up,118k,,
EG Classroom Decimals™,FAMILY,3,2,18M,50,Paid,3,Everyone,Education;Education,12-06-2017,2.2.2,2.2 and up,18M,,
EGW Writings 2,BOOKS_AND_REFERENCE,4.7,6547,16M,100000,Free,0,Everyone,Books & Reference,08-12-2017,4.0.3,4.0.3 and up,16M,,
Alipay,FINANCE,3.4,42497,61M,1000000,Free,0,Teen,Finance,02-07-2018,10.1.28.560,4.3 and up,61M,,
EGW Writings,BOOKS_AND_REFERENCE,4.7,24278,3.1M,1000000,Free,0,Everyone,Books & Reference,27-12-2017,2.1.2,2.2 and up,3.1M,,
Bible with EGW Comments,BOOKS_AND_REFERENCE,4.7,3776,12M,100000,Free,0,Everyone,Books & Reference,07-02-2018,2.12.0,4.1 and up,12M,,
Eg Call,COMMUNICATION,4.2,91,6.0M,10000,Free,0,Everyone,Communication,26-02-2017,3.8.6,2.2 and up,6.0M,,
EG India,LIFESTYLE,5,3,4.0M,100,Free,0,Everyone,Lifestyle,29-07-2018,1.1.3,4.0.3 and up,4.0M,,
Fashion Pony Girls Dress Up Makeup Game,FAMILY,4.5,256,30M,10000,Free,0,Everyone,Simulation,13-07-2018,1.7,4.0 and up,30M,,
My Little Pony Celebration,FAMILY,4.3,63192,17M,1000000,Free,0,Everyone,Simulation;Pretend Play,22-07-2016,1.0.0,2.3 and up,17M,,
My Little Pony AR Guide,BOOKS_AND_REFERENCE,3.3,7993,51M,1000000,Free,0,Everyone,Books & Reference,03-11-2017,1.0.6,4.0 and up,51M,,
Equestria Girl Snapchat Addict,FAMILY,0,20,31M,1000,Free,0,Everyone,Educational,19-04-2018,1.0.0,4.0 and up,31M,,
L.A. Crime Stories 2 Mad City Crime,GAME,4.2,3946,42M,100000,Free,0,Teen,Racing,30-03-2017,1.04,2.3 and up,42M,,
LA Stories 4 New Order Sandbox 2018,GAME,4.2,17453,99M,1000000,Free,0,Mature 17+,Racing,01-06-2018,1.06,2.3 and up,99M,,
SDA Sabbath School Quarterly,BOOKS_AND_REFERENCE,4.7,14773,6.4M,500000,Free,0,Everyone,Books & Reference,09-10-2017,4.1.92,3.0 and up,6.4M,,
Sirens Fashion Style Game,FAMILY,4.3,2282,22M,500000,Free,0,Everyone,Simulation,20-02-2018,1,4.0 and up,22M,,
Equestria Amino for MLP,SOCIAL,4.8,8369,63M,50000,Free,0,Teen,Social,13-07-2018,1.8.19106,4.0.3 and up,63M,,
Propertyfinder,LIFESTYLE,4.2,1506,11M,100000,Free,0,Everyone,Lifestyle,07-08-2018,6.5.2,4.4 and up,11M,,
L.A. Crime Stories Mad City Crime,GAME,4,30008,99M,1000000,Free,0,Mature 17+,Racing,30-03-2017,1.26,2.3 and up,99M,,
My Little Pony: Story Creator,FAMILY,4.2,11002,21M,1000000,Free,0,Everyone,Education;Action & Adventure,11-05-2017,1,4.0.3 and up,21M,,
Pocket Little Pony,FAMILY,4.1,47576,14M,1000000,Free,0,Everyone 10+,Simulation,01-03-2017,1.95,4.0 and up,14M,,
Dance Magic Fashion Style Games,FAMILY,4.6,2533,46M,100000,Free,0,Everyone,Simulation,27-02-2018,1,4.0 and up,46M,,
Inventory & Barcode scanner & WIFI scanner,PRODUCTIVITY,4.6,1880,18M,50000,Paid,1.5,Everyone,Productivity,01-07-2018,6.08,4.3 and up,18M,,
MLP Colouring Adventures,FAMILY,3.8,7379,61M,1000000,Free,0,Everyone,Entertainment,28-03-2017,1,4.4 and up,61M,,
